UTC;Position;Altitude;Speed;Direction
2019-05-11T18:58:42Z;44.078705,-69.291664;40000;382;223
2019-05-11T18:59:45Z;43.998287,-69.39782;40000;377;223
2019-05-11T19:00:47Z;43.919495,-69.501297;40000;372;223
2019-05-11T19:01:51Z;43.840153,-69.605255;40000;371;223
2019-05-11T19:02:51Z;43.765762,-69.702171;40000;370;223
2019-05-11T19:04:01Z;43.679764,-69.814095;40000;370;223
2019-05-11T19:04:59Z;43.605526,-69.910057;40000;369;223
2019-05-11T19:06:05Z;43.524155,-70.015083;40000;369;223
2019-05-11T19:07:08Z;43.445389,-70.11628;40000;367;223
2019-05-11T19:08:08Z;43.370773,-70.211769;40000;366;223
2019-05-11T19:09:10Z;43.292278,-70.311714;40000;366;223
2019-05-11T19:10:15Z;43.212814,-70.41275;40000;367;223
2019-05-11T19:11:15Z;43.136124,-70.509933;40000;372;222
2019-05-11T19:12:39Z;43.030655,-70.642937;40000;375;222
2019-05-11T19:13:39Z;42.953156,-70.740005;40000;372;222
2019-05-11T19:14:40Z;42.876251,-70.836266;40000;372;222
2019-05-11T19:15:45Z;42.781971,-70.922882;40000;390;207
2019-05-11T19:16:05Z;42.745651,-70.941589;40000;413;193
2019-05-11T19:16:15Z;42.728111,-70.944977;40000;426;186
2019-05-11T19:16:24Z;42.709763,-70.945274;40000;443;178
2019-05-11T19:16:33Z;42.692451,-70.942551;40000;455;172
2019-05-11T19:16:40Z;42.679325,-70.938721;40000;465;167
2019-05-11T19:16:46Z;42.666477,-70.933418;40000;474;162
2019-05-11T19:16:52Z;42.65456,-70.927032;40000;483;158
2019-05-11T19:17:01Z;42.636063,-70.914879;40000;493;153
2019-05-11T19:17:08Z;42.617828,-70.901741;40000;496;151
2019-05-11T19:17:16Z;42.604202,-70.891594;40000;497;151
2019-05-11T19:18:18Z;42.476868,-70.80114;40000;475;158
2019-05-11T19:18:24Z;42.464485,-70.795959;40000;465;163
2019-05-11T19:18:30Z;42.451126,-70.791557;40000;458;167
2019-05-11T19:18:36Z;42.443165,-70.789322;40000;457;167
2019-05-11T19:18:45Z;42.4258,-70.784721;40000;456;169
2019-05-11T19:19:45Z;42.296478,-70.751762;40000;461;169
2019-05-11T19:20:41Z;42.183681,-70.747353;39175;415;189
2019-05-11T19:21:48Z;42.057037,-70.783104;38025;425;192
2019-05-11T19:22:53Z;41.930969,-70.825233;36975;414;205
2019-05-11T19:23:03Z;41.914948,-70.83828;36800;404;213
2019-05-11T19:23:09Z;41.906605,-70.846741;36700;399;217
2019-05-11T19:23:19Z;41.892872,-70.86348;36525;391;224
2019-05-11T19:23:29Z;41.881092,-70.881424;36375;383;230
2019-05-11T19:23:40Z;41.870434,-70.900208;36225;379;232
2019-05-11T19:24:46Z;41.799866,-71.024864;35125;384;232
2019-05-11T19:25:52Z;41.727631,-71.151581;34025;393;232
2019-05-11T19:26:53Z;41.659645,-71.270226;33025;400;232
2019-05-11T19:27:53Z;41.591583,-71.388649;32025;402;232
2019-05-11T19:28:58Z;41.516125,-71.519524;30950;401;232
2019-05-11T19:29:59Z;41.448578,-71.636292;29625;394;232
2019-05-11T19:31:03Z;41.376755,-71.760132;27150;414;232
2019-05-11T19:32:04Z;41.304497,-71.883423;25225;387;232
2019-05-11T19:32:39Z;41.263672,-71.940163;24800;368;220
2019-05-11T19:32:48Z;41.252151,-71.952637;24675;362;219
2019-05-11T19:33:54Z;41.1698,-72.043335;23225;335;219
2019-05-11T19:34:54Z;41.102417,-72.120544;21825;313;230
2019-05-11T19:35:01Z;41.097153,-72.132172;21600;308;241
2019-05-11T19:35:07Z;41.094452,-72.141052;21475;305;247
2019-05-11T19:35:15Z;41.090591,-72.156708;21250;303;252
2019-05-11T19:35:23Z;41.086624,-72.172791;21000;302;251
2019-05-11T19:35:29Z;41.084492,-72.181427;20850;302;251
2019-05-11T19:35:35Z;41.082767,-72.188416;20750;302;252
2019-05-11T19:36:37Z;41.055302,-72.29847;19450;289;252
2019-05-11T19:37:36Z;41.031422,-72.394661;17500;285;251
2019-05-11T19:37:59Z;41.024048,-72.43396;16475;280;265
2019-05-11T19:38:21Z;41.027573,-72.475037;15500;287;279
2019-05-11T19:38:27Z;41.028255,-72.480988;15350;290;278
2019-05-11T19:39:03Z;41.035309,-72.547119;13775;303;277
2019-05-11T19:39:36Z;41.041851,-72.608452;12350;313;277
2019-05-11T19:39:55Z;41.044556,-72.649414;11900;306;267
2019-05-11T19:40:06Z;41.041386,-72.66407;11900;298;251
2019-05-11T19:40:14Z;41.034302,-72.678406;11900;292;232
2019-05-11T19:40:23Z;41.025837,-72.689171;11900;288;221
2019-05-11T19:40:31Z;41.015808,-72.699036;11900;282;215
2019-05-11T19:40:37Z;41.010315,-72.704346;11900;277;216
2019-05-11T19:40:44Z;41.003494,-72.710999;11900;273;216
2019-05-11T19:40:59Z;40.988499,-72.725372;11900;273;214
2019-05-11T19:41:06Z;40.981426,-72.729988;11875;279;204
2019-05-11T19:41:12Z;40.973885,-72.732674;11900;286;195
2019-05-11T19:41:20Z;40.961517,-72.733459;11900;291;188
2019-05-11T19:41:26Z;40.952095,-72.731804;11925;306;171
2019-05-11T19:41:32Z;40.943485,-72.729553;11900;310;168
2019-05-11T19:41:38Z;40.935287,-72.727356;11900;311;168
2019-05-11T19:41:45Z;40.926727,-72.724998;11900;310;168
2019-05-11T19:41:51Z;40.918991,-72.722961;11900;309;168
2019-05-11T19:42:03Z;40.901493,-72.718254;11900;308;168
2019-05-11T19:42:16Z;40.880966,-72.712761;11900;307;168
2019-05-11T19:42:29Z;40.864021,-72.708267;11900;309;168
2019-05-11T19:42:44Z;40.841908,-72.702339;11900;310;168
2019-05-11T19:42:57Z;40.825104,-72.699844;11875;302;177
2019-05-11T19:43:18Z;40.80098,-72.715027;11900;267;224
2019-05-11T19:43:24Z;40.796768,-72.722229;11925;264;231
2019-05-11T19:43:33Z;40.79126,-72.734734;11900;261;241
2019-05-11T19:43:42Z;40.78688,-72.748047;11900;259;248
2019-05-11T19:43:50Z;40.783764,-72.761513;11900;258;253
2019-05-11T19:43:58Z;40.781807,-72.770882;11900;257;254
2019-05-11T19:44:12Z;40.776993,-72.794128;11900;257;254
2019-05-11T19:44:24Z;40.773331,-72.811707;11900;257;254
2019-05-11T19:44:36Z;40.769394,-72.830322;11825;257;254
2019-05-11T19:44:48Z;40.765778,-72.847534;11550;258;254
2019-05-11T19:45:01Z;40.761703,-72.866577;11250;258;254
2019-05-11T19:45:13Z;40.757553,-72.885239;10975;257;253
2019-05-11T19:45:26Z;40.753319,-72.903336;10775;254;252
2019-05-11T19:45:37Z;40.749035,-72.921005;10525;252;252
2019-05-11T19:45:48Z;40.744801,-72.938484;10250;253;252
2019-05-11T19:46:00Z;40.740555,-72.955872;9950;253;252
2019-05-11T19:46:13Z;40.736,-72.973747;9625;253;251
2019-05-11T19:46:24Z;40.732185,-72.988419;9375;253;251
2019-05-11T19:46:37Z;40.72641,-73.010681;9075;253;251
2019-05-11T19:46:50Z;40.721924,-73.028564;8875;251;251
2019-05-11T19:47:01Z;40.7178,-73.045227;8675;251;252
2019-05-11T19:47:14Z;40.713409,-73.063354;8475;249;252
2019-05-11T19:47:28Z;40.709106,-73.081299;8250;249;252
2019-05-11T19:47:38Z;40.705078,-73.09845;8050;249;253
2019-05-11T19:47:50Z;40.701096,-73.11554;7875;251;253
2019-05-11T19:48:01Z;40.697021,-73.133484;7675;253;253
2019-05-11T19:48:16Z;40.692764,-73.1521;7450;255;253
2019-05-11T19:48:26Z;40.688644,-73.169922;7250;256;253
2019-05-11T19:48:38Z;40.684479,-73.187866;7050;257;253
2019-05-11T19:48:50Z;40.680313,-73.205872;6850;257;253
2019-05-11T19:49:02Z;40.676136,-73.224442;6650;257;253
2019-05-11T19:49:14Z;40.671619,-73.242294;6450;258;249
2019-05-11T19:49:22Z;40.667988,-73.250404;6350;260;238
2019-05-11T19:49:29Z;40.660172,-73.260559;6200;265;221
2019-05-11T19:49:35Z;40.653488,-73.265808;6100;271;208
2019-05-11T19:49:42Z;40.646439,-73.269226;6000;273;199
2019-05-11T19:49:50Z;40.635773,-73.272522;5850;276;192
2019-05-11T19:49:56Z;40.628174,-73.274597;5750;274;191
2019-05-11T19:50:03Z;40.6199,-73.27681;5650;272;191
2019-05-11T19:50:10Z;40.613068,-73.278687;5575;271;191
2019-05-11T19:50:21Z;40.597694,-73.283051;5350;272;192
2019-05-11T19:50:33Z;40.58289,-73.2873;5150;274;192
2019-05-11T19:50:42Z;40.570553,-73.290916;5000;276;192
2019-05-11T19:50:56Z;40.553375,-73.295959;4775;280;192
2019-05-11T19:51:07Z;40.538544,-73.300415;4575;279;192
2019-05-11T19:51:15Z;40.529636,-73.303093;4450;278;192
2019-05-11T19:51:35Z;40.50412,-73.311279;4100;275;194
2019-05-11T19:51:45Z;40.494461,-73.315552;3975;273;199
2019-05-11T19:52:49Z;40.429092,-73.377014;2950;262;244
2019-05-11T19:53:14Z;40.41655,-73.411072;2925;260;244
2019-05-11T19:53:26Z;40.409531,-73.430061;2925;261;244
2019-05-11T19:53:32Z;40.406754,-73.437439;2925;261;244
2019-05-11T19:53:43Z;40.401489,-73.451538;2925;261;243
2019-05-11T19:53:59Z;40.39249,-73.475876;2925;262;244
2019-05-11T19:54:06Z;40.389793,-73.483238;2925;261;244
2019-05-11T19:54:12Z;40.386532,-73.493233;2925;261;247
2019-05-11T19:54:18Z;40.384918,-73.500488;2925;259;253
2019-05-11T19:54:27Z;40.383133,-73.516113;2925;257;262
2019-05-11T19:54:41Z;40.381599,-73.538734;2925;258;264
2019-05-11T19:54:49Z;40.380856,-73.548973;2925;258;264
2019-05-11T19:54:55Z;40.380203,-73.558212;2925;258;264
2019-05-11T19:55:01Z;40.379551,-73.567261;2925;257;264
2019-05-11T19:55:10Z;40.378235,-73.584961;2925;257;264
2019-05-11T19:55:17Z;40.377457,-73.595352;2925;257;264
2019-05-11T19:55:24Z;40.376862,-73.603577;2925;258;264
2019-05-11T19:55:33Z;40.375534,-73.621399;2925;258;264
2019-05-11T19:55:53Z;40.37336,-73.651222;2925;257;264
2019-05-11T19:56:00Z;40.372662,-73.660522;2925;258;264
2019-05-11T19:56:13Z;40.371311,-73.679245;2925;258;264
2019-05-11T19:56:22Z;40.370007,-73.697914;2925;258;264
2019-05-11T19:56:29Z;40.369682,-73.706963;2925;255;268
2019-05-11T19:56:51Z;40.374939,-73.741272;2925;252;285
2019-05-11T19:57:03Z;40.377968,-73.75528;2925;252;285
2019-05-11T19:57:10Z;40.380112,-73.765503;2925;252;285
2019-05-11T19:57:17Z;40.382629,-73.777771;2925;252;284
2019-05-11T19:57:28Z;40.386383,-73.795593;2925;250;285
2019-05-11T19:57:36Z;40.388256,-73.804718;2925;249;285
2019-05-11T19:57:48Z;40.391739,-73.82135;2800;245;285
2019-05-11T19:57:56Z;40.394531,-73.8349;2650;245;285
2019-05-11T19:58:08Z;40.398033,-73.851593;2450;242;285
2019-05-11T19:58:14Z;40.399979,-73.860779;2350;240;285
2019-05-11T19:58:20Z;40.401855,-73.86969;2225;238;285
2019-05-11T19:58:32Z;40.405197,-73.885437;2125;226;285
2019-05-11T19:58:46Z;40.409683,-73.900024;2000;207;296
2019-05-11T19:58:52Z;40.414856,-73.906982;1950;197;319
2019-05-11T19:59:01Z;40.420471,-73.910713;1925;191;334
2019-05-11T19:59:07Z;40.428223,-73.912537;1950;189;351
2019-05-11T19:59:14Z;40.433716,-73.912842;1925;192;358
2019-05-11T19:59:36Z;40.450497,-73.906403;1925;183;26
2019-05-11T19:59:43Z;40.456779,-73.901718;1925;181;30
2019-05-11T19:59:50Z;40.461914,-73.897583;1925;180;31
2019-05-11T19:59:57Z;40.46608,-73.894287;1925;175;31
2019-05-11T20:00:06Z;40.472237,-73.889359;1925;174;31
2019-05-11T20:00:12Z;40.476147,-73.886299;1925;173;30
2019-05-11T20:00:22Z;40.482803,-73.881187;1925;171;30
2019-05-11T20:00:28Z;40.486816,-73.878113;1925;171;30
2019-05-11T20:00:38Z;40.495186,-73.871635;1925;172;30
2019-05-11T20:00:44Z;40.49947,-73.868446;1925;172;29
2019-05-11T20:00:55Z;40.50563,-73.863708;1925;173;30
2019-05-11T20:01:02Z;40.511627,-73.859192;1925;173;30
2019-05-11T20:01:08Z;40.515518,-73.856201;1925;175;30
2019-05-11T20:01:16Z;40.52037,-73.852409;1925;176;30
2019-05-11T20:01:26Z;40.528381,-73.846191;1900;174;30
2019-05-11T20:01:37Z;40.535919,-73.840233;1925;169;30
2019-05-11T20:01:44Z;40.540993,-73.836243;1925;169;30
2019-05-11T20:01:53Z;40.546673,-73.83181;1775;162;30
2019-05-11T20:01:59Z;40.550491,-73.828812;1650;159;30
2019-05-11T20:02:06Z;40.554611,-73.825623;1550;156;30
2019-05-11T20:02:16Z;40.560081,-73.821449;1400;152;30
2019-05-11T20:02:27Z;40.567017,-73.81604;1225;145;30
2019-05-11T20:02:38Z;40.573746,-73.810669;1075;140;31
2019-05-11T20:02:44Z;40.577164,-73.807899;1025;135;31
2019-05-11T20:02:50Z;40.580193,-73.805466;950;132;30
2019-05-11T20:03:02Z;40.58606,-73.800903;825;133;30
2019-05-11T20:03:08Z;40.589584,-73.798218;775;136;30
2019-05-11T20:03:14Z;40.592155,-73.796227;725;137;30
2019-05-11T20:03:25Z;40.599045,-73.790794;575;138;31
2019-05-11T20:03:41Z;40.608028,-73.783928;375;138;29
2019-05-11T20:04:02Z;40.619614,-73.774902;100;141;30
2019-05-11T20:04:08Z;40.622787,-73.772316;50;142;30
2019-05-11T20:04:15Z;40.62648,-73.769592;0;143;30
2019-05-11T20:04:25Z;40.633026,-73.764465;0;131;31
2019-05-11T20:04:33Z;40.636147,-73.761955;0;107;30
2019-05-11T20:04:41Z;40.638794,-73.759933;0;60;30
2019-05-11T20:04:50Z;40.640324,-73.758911;0;37;16
2019-05-11T20:04:56Z;40.641037,-73.758728;0;28;8
2019-05-11T20:05:06Z;40.642044,-73.758652;0;16;2
2019-05-11T20:05:15Z;40.642582,-73.758911;0;33;331
2019-05-11T20:05:21Z;40.642803,-73.759369;0;33;300
2019-05-11T20:05:27Z;40.642838,-73.75988;0;34;275
2019-05-11T20:05:33Z;40.642815,-73.76046;0;34;267
2019-05-11T20:05:40Z;40.642799,-73.761032;0;34;267
2019-05-11T20:05:46Z;40.642788,-73.761581;0;15;267
2019-05-11T20:05:58Z;40.642754,-73.762711;0;15;267
2019-05-11T20:06:09Z;40.642719,-73.763901;0;16;267
2019-05-11T20:06:15Z;40.642696,-73.764511;0;17;267
2019-05-11T20:06:21Z;40.642685,-73.765152;0;17;267
2019-05-11T20:06:28Z;40.642662,-73.765686;0;31;267
2019-05-11T20:06:34Z;40.642536,-73.76619;0;29;247
2019-05-11T20:06:40Z;40.642269,-73.766464;0;30;219
2019-05-11T20:06:48Z;40.641918,-73.766701;0;31;210
2019-05-11T20:06:55Z;40.641438,-73.76709;0;33;210
2019-05-11T20:07:02Z;40.641083,-73.767365;0;34;210
2019-05-11T20:07:11Z;40.640545,-73.767776;0;15;210
2019-05-11T20:07:17Z;40.640163,-73.768074;0;16;210
2019-05-11T20:07:30Z;40.63937,-73.7687;0;17;210
2019-05-11T20:07:41Z;40.638474,-73.769402;0;18;210
2019-05-11T20:07:48Z;40.638004,-73.76976;0;18;210
2019-05-11T20:08:02Z;40.637032,-73.770523;0;20;210
2019-05-11T20:08:08Z;40.636597,-73.770874;0;17;210
2019-05-11T20:08:15Z;40.636135,-73.771225;0;27;210
2019-05-11T20:08:27Z;40.635738,-73.771538;0;21;210
2019-05-11T20:08:39Z;40.635418,-73.77179;0;13;210
2019-05-11T20:08:59Z;40.635109,-73.772034;0;17;210
2019-05-11T20:09:11Z;40.63483,-73.772415;0;22;230
2019-05-11T20:09:20Z;40.634914,-73.772873;0;22;281
2019-05-11T20:09:26Z;40.635075,-73.773132;0;22;300
2019-05-11T20:09:32Z;40.635204,-73.773399;0;19;300
2019-05-11T20:11:37Z;40.635338,-73.773666;0;11;300
2019-05-11T20:11:47Z;40.635517,-73.774086;0;24;300
2019-05-11T20:11:57Z;40.635818,-73.774765;0;29;300
2019-05-11T20:12:05Z;40.63599,-73.775131;0;27;300
2019-05-11T20:12:15Z;40.636379,-73.775925;0;34;303
2019-05-11T20:12:22Z;40.63662,-73.776352;0;28;306
2019-05-11T20:12:28Z;40.636745,-73.776718;0;27;292
2019-05-11T20:12:34Z;40.636631,-73.777069;0;26;253
2019-05-11T20:12:40Z;40.636379,-73.777267;0;23;219
2019-05-11T20:12:46Z;40.636158,-73.777435;0;23;213
2019-05-11T20:12:52Z;40.635937,-73.777611;0;24;210
2019-05-11T20:12:58Z;40.635693,-73.777794;0;25;210
2019-05-11T20:13:05Z;40.635437,-73.777985;0;25;210
2019-05-11T20:13:14Z;40.635063,-73.77829;0;26;210
2019-05-11T20:13:20Z;40.6348,-73.778503;0;27;210
2019-05-11T20:13:26Z;40.634548,-73.778702;0;27;210
2019-05-11T20:13:35Z;40.634205,-73.779121;0;27;225
2019-05-11T20:13:42Z;40.634045,-73.779587;0;28;247
2019-05-11T20:13:48Z;40.634033,-73.779999;0;28;264
2019-05-11T20:13:54Z;40.634125,-73.780441;0;28;284
2019-05-11T20:14:00Z;40.634274,-73.780807;0;29;295
2019-05-11T20:14:08Z;40.634541,-73.781403;0;30;300
2019-05-11T20:14:14Z;40.63475,-73.781837;0;31;300
2019-05-11T20:14:20Z;40.634937,-73.782242;0;32;300
2019-05-11T20:14:29Z;40.635235,-73.782913;0;33;300
2019-05-11T20:14:36Z;40.635441,-73.783371;0;34;300
2019-05-11T20:14:43Z;40.635681,-73.783882;0;15;300
2019-05-11T20:14:50Z;40.635887,-73.784363;0;15;300
2019-05-11T20:14:59Z;40.636311,-73.785294;0;16;300
2019-05-11T20:15:30Z;40.637581,-73.788116;0;18;300
2019-05-11T20:15:43Z;40.638107,-73.789246;0;18;300
2019-05-11T20:15:52Z;40.638531,-73.790176;0;19;300
2019-05-11T20:16:08Z;40.639194,-73.791672;0;15;300
2019-05-11T20:16:15Z;40.639423,-73.792175;0;28;300
2019-05-11T20:16:32Z;40.640091,-73.792252;0;27;22
