UTC;Position;Altitude;Speed;Direction
2019-05-10T18:48:56Z;41.327133,-71.875793;25125;383;216
2019-05-10T18:49:59Z;41.239197,-71.967896;23050;392;219
2019-05-10T18:51:02Z;41.15062,-72.064575;21300;393;219
2019-05-10T18:51:36Z;41.105255,-72.118408;20350;384;229
2019-05-10T18:51:50Z;41.092918,-72.148094;19950;378;243
2019-05-10T18:51:57Z;41.089191,-72.16201;19775;377;250
2019-05-10T18:52:06Z;41.084244,-72.181824;19525;378;251
2019-05-10T18:52:12Z;41.080994,-72.194397;19375;377;250
2019-05-10T18:52:26Z;41.069035,-72.225243;19100;378;239
2019-05-10T18:52:35Z;41.060257,-72.243225;18750;378;236
2019-05-10T18:52:44Z;41.052246,-72.259521;18525;378;236
2019-05-10T18:53:48Z;40.99411,-72.382813;16750;363;238
2019-05-10T18:54:21Z;40.965179,-72.444221;15875;361;238
2019-05-10T18:54:30Z;40.958008,-72.45945;15650;360;238
2019-05-10T18:55:31Z;40.904522,-72.572815;14025;352;238
2019-05-10T18:56:06Z;40.874039,-72.637329;13125;349;238
2019-05-10T18:56:39Z;40.847626,-72.693115;12650;320;238
2019-05-10T18:57:13Z;40.821983,-72.746971;12000;280;237
2019-05-10T18:57:43Z;40.802059,-72.788857;11925;269;238
2019-05-10T18:57:54Z;40.794144,-72.805588;11925;269;238
2019-05-10T18:58:09Z;40.786091,-72.822502;11925;270;238
2019-05-10T18:58:18Z;40.77813,-72.839294;11925;272;238
2019-05-10T18:58:31Z;40.769753,-72.856773;11925;274;237
2019-05-10T18:58:43Z;40.7617,-72.873688;11925;274;237
2019-05-10T18:58:55Z;40.753506,-72.890793;11925;275;237
2019-05-10T18:59:09Z;40.745312,-72.907898;11875;276;237
2019-05-10T18:59:19Z;40.737396,-72.924438;11600;276;237
2019-05-10T18:59:31Z;40.728699,-72.942566;11300;276;237
2019-05-10T18:59:43Z;40.720592,-72.959518;11000;276;237
2019-05-10T18:59:56Z;40.7117,-72.978058;10750;274;237
2019-05-10T19:00:10Z;40.702789,-72.996643;10500;269;237
2019-05-10T19:00:22Z;40.694916,-73.013062;10300;266;237
2019-05-10T19:00:44Z;40.685852,-73.046509;9825;261;262
2019-05-10T19:00:52Z;40.684654,-73.057396;9675;259;261
2019-05-10T19:00:58Z;40.682747,-73.065697;9575;258;252
2019-05-10T19:01:05Z;40.677338,-73.077881;9375;260;235
2019-05-10T19:01:11Z;40.673061,-73.084114;9250;261;226
2019-05-10T19:01:18Z;40.66785,-73.090668;9100;262;223
2019-05-10T19:01:26Z;40.658863,-73.101463;8850;264;222
2019-05-10T19:01:33Z;40.654587,-73.106567;8725;263;222
2019-05-10T19:01:46Z;40.642849,-73.120758;8450;263;222
2019-05-10T19:01:59Z;40.630692,-73.135254;8150;263;222
2019-05-10T19:02:10Z;40.621262,-73.149353;7925;256;235
2019-05-10T19:02:16Z;40.618595,-73.156464;7800;255;241
2019-05-10T19:02:22Z;40.616688,-73.165764;7675;252;255
2019-05-10T19:02:29Z;40.616455,-73.17627;7525;253;271
2019-05-10T19:02:39Z;40.619705,-73.191589;7300;254;287
2019-05-10T19:02:51Z;40.62735,-73.205147;7050;261;312
2019-05-10T19:03:00Z;40.636845,-73.215385;6825;265;322
2019-05-10T19:03:07Z;40.643143,-73.221558;6675;266;323
2019-05-10T19:03:15Z;40.652161,-73.230492;6450;267;323
2019-05-10T19:03:21Z;40.657745,-73.235962;6325;266;323
2019-05-10T19:03:31Z;40.668034,-73.246101;6125;265;323
2019-05-10T19:03:42Z;40.678802,-73.256653;5925;263;323
2019-05-10T19:03:57Z;40.694199,-73.271568;5625;260;323
2019-05-10T19:04:09Z;40.705929,-73.282867;5350;260;323
2019-05-10T19:04:22Z;40.717148,-73.293793;5050;262;323
2019-05-10T19:04:35Z;40.729389,-73.305588;4850;261;323
2019-05-10T19:04:45Z;40.740562,-73.3162;4650;260;324
2019-05-10T19:04:53Z;40.747101,-73.322388;4525;259;324
2019-05-10T19:04:59Z;40.753143,-73.328003;4425;258;324
2019-05-10T19:05:09Z;40.764771,-73.338745;4175;252;325
2019-05-10T19:05:18Z;40.77269,-73.345825;4025;245;325
2019-05-10T19:05:26Z;40.778412,-73.35083;3975;236;326
2019-05-10T19:05:37Z;40.789349,-73.360268;3975;223;326
2019-05-10T19:05:44Z;40.794659,-73.3647;3975;218;327
2019-05-10T19:05:55Z;40.804596,-73.373047;3950;218;327
2019-05-10T19:06:08Z;40.815281,-73.382057;3950;218;327
2019-05-10T19:06:17Z;40.824646,-73.389954;3950;218;327
2019-05-10T19:06:25Z;40.830643,-73.395042;3950;218;327
2019-05-10T19:06:31Z;40.834507,-73.398285;3950;218;327
2019-05-10T19:06:42Z;40.845566,-73.407776;3950;216;326
2019-05-10T19:06:48Z;40.850052,-73.412476;3925;212;321
2019-05-10T19:06:55Z;40.854355,-73.419983;3800;201;304
2019-05-10T19:07:01Z;40.856323,-73.427002;3725;193;286
2019-05-10T19:07:07Z;40.856945,-73.432304;3650;191;277
2019-05-10T19:07:13Z;40.857269,-73.439545;3550;190;272
2019-05-10T19:07:20Z;40.85741,-73.44635;3450;190;271
2019-05-10T19:07:27Z;40.857643,-73.456085;3325;191;271
2019-05-10T19:07:41Z;40.858246,-73.472878;3075;195;272
2019-05-10T19:07:51Z;40.85862,-73.482491;2975;196;272
2019-05-10T19:08:04Z;40.859344,-73.499329;2925;179;273
2019-05-10T19:08:14Z;40.859829,-73.508522;2950;170;273
2019-05-10T19:08:24Z;40.860527,-73.520256;3025;155;274
2019-05-10T19:08:30Z;40.860714,-73.523941;3000;155;274
2019-05-10T19:08:36Z;40.860992,-73.530701;2900;157;272
2019-05-10T19:08:42Z;40.860718,-73.535034;2850;154;264
2019-05-10T19:08:53Z;40.857365,-73.545723;2725;149;242
2019-05-10T19:09:00Z;40.85471,-73.551781;2625;148;239
2019-05-10T19:09:06Z;40.852615,-73.556335;2550;148;239
2019-05-10T19:09:14Z;40.849915,-73.562317;2475;148;239
2019-05-10T19:09:20Z;40.848053,-73.566452;2400;149;239
2019-05-10T19:09:30Z;40.843815,-73.576065;2275;152;240
2019-05-10T19:09:39Z;40.841255,-73.581932;2175;153;240
2019-05-10T19:09:45Z;40.838928,-73.587303;2100;154;240
2019-05-10T19:09:52Z;40.836639,-73.592529;2050;154;240
2019-05-10T19:10:04Z;40.832291,-73.602295;1975;154;238
2019-05-10T19:10:10Z;40.830276,-73.605774;1950;153;231
2019-05-10T19:10:20Z;40.824966,-73.612305;1950;153;219
2019-05-10T19:10:28Z;40.81929,-73.617737;1950;152;215
2019-05-10T19:10:37Z;40.815094,-73.621254;1950;152;212
2019-05-10T19:10:43Z;40.810253,-73.625069;1950;152;210
2019-05-10T19:10:52Z;40.804527,-73.629494;1950;153;210
2019-05-10T19:11:00Z;40.799358,-73.633553;1950;153;210
2019-05-10T19:11:07Z;40.795635,-73.63649;1950;153;210
2019-05-10T19:11:13Z;40.792004,-73.639359;1950;152;210
2019-05-10T19:11:20Z;40.788467,-73.642166;1950;151;210
2019-05-10T19:11:33Z;40.779373,-73.649414;1950;150;211
2019-05-10T19:11:41Z;40.775337,-73.652657;1950;150;211
2019-05-10T19:11:48Z;40.771568,-73.655586;1950;151;210
2019-05-10T19:12:01Z;40.764259,-73.661392;1950;151;210
2019-05-10T19:12:13Z;40.756996,-73.667137;1950;151;210
2019-05-10T19:12:19Z;40.753365,-73.670006;1950;151;210
2019-05-10T19:12:29Z;40.746384,-73.675568;1950;151;210
2019-05-10T19:12:35Z;40.742798,-73.678375;1950;151;210
2019-05-10T19:12:42Z;40.738495,-73.681763;1950;151;210
2019-05-10T19:12:53Z;40.731445,-73.687317;1850;148;210
2019-05-10T19:13:00Z;40.727646,-73.690247;1750;147;210
2019-05-10T19:13:06Z;40.724396,-73.692749;1675;144;210
2019-05-10T19:13:12Z;40.720779,-73.695618;1600;143;210
2019-05-10T19:13:19Z;40.717575,-73.69812;1550;142;210
2019-05-10T19:13:29Z;40.711002,-73.703217;1400;138;210
2019-05-10T19:13:35Z;40.707836,-73.705711;1350;132;210
2019-05-10T19:13:44Z;40.703739,-73.708961;1250;126;211
2019-05-10T19:13:55Z;40.697922,-73.713577;1125;119;211
2019-05-10T19:14:03Z;40.694962,-73.715942;1075;119;211
2019-05-10T19:14:09Z;40.692123,-73.71814;1000;118;210
2019-05-10T19:14:15Z;40.689308,-73.720322;950;119;209
2019-05-10T19:14:26Z;40.683582,-73.724754;825;123;210
2019-05-10T19:14:39Z;40.677246,-73.729675;700;127;210
2019-05-10T19:14:45Z;40.673309,-73.73291;625;124;212
2019-05-10T19:14:51Z;40.670597,-73.735054;550;125;211
2019-05-10T19:14:57Z;40.667522,-73.737427;475;123;210
2019-05-10T19:15:03Z;40.664429,-73.739807;400;121;210
2019-05-10T19:15:09Z;40.661362,-73.742126;350;119;210
2019-05-10T19:15:17Z;40.658569,-73.744324;300;122;210
2019-05-10T19:15:27Z;40.652573,-73.749084;175;125;211
2019-05-10T19:15:33Z;40.649551,-73.751465;100;123;211
2019-05-10T19:15:40Z;40.646809,-73.753654;25;122;210
2019-05-10T19:15:46Z;40.643314,-73.756401;0;122;210
2019-05-10T19:15:52Z;40.640533,-73.758606;0;117;210
2019-05-10T19:16:03Z;40.636311,-73.761879;0;86;210
2019-05-10T19:16:13Z;40.634319,-73.763428;0;57;210
2019-05-10T19:16:21Z;40.63311,-73.764717;0;28;230
2019-05-10T19:16:35Z;40.632435,-73.76619;0;28;241
2019-05-10T19:16:41Z;40.632328,-73.766594;0;28;250
2019-05-10T19:16:47Z;40.632328,-73.767029;0;29;267
2019-05-10T19:16:56Z;40.632523,-73.767487;0;29;295
2019-05-10T19:17:07Z;40.6329,-73.768311;0;32;300
2019-05-10T19:17:21Z;40.633411,-73.769447;0;34;300
2019-05-10T19:17:32Z;40.633724,-73.770157;0;29;300
2019-05-10T19:17:39Z;40.633923,-73.770584;0;27;300
2019-05-10T19:17:52Z;40.634113,-73.770996;0;17;300
2019-05-10T19:18:40Z;40.634262,-73.771324;0;17;300
2019-05-10T19:18:52Z;40.634449,-73.771744;0;22;300
2019-05-10T19:19:00Z;40.634682,-73.772255;0;25;300
2019-05-10T19:19:09Z;40.634857,-73.772644;0;27;300
2019-05-10T19:19:16Z;40.635075,-73.773148;0;24;300
2019-05-10T19:19:23Z;40.635193,-73.773384;0;15;300
2019-05-10T19:21:11Z;40.635296,-73.773613;0;16;300
2019-05-10T19:21:20Z;40.63554,-73.774147;0;29;300
2019-05-10T19:21:27Z;40.635681,-73.77449;0;31;300
2019-05-10T19:21:39Z;40.636139,-73.775452;0;33;300
2019-05-10T19:21:54Z;40.636631,-73.776382;0;30;306
2019-05-10T19:22:02Z;40.636692,-73.776863;0;24;275
2019-05-10T19:22:08Z;40.636555,-73.777122;0;24;247
2019-05-10T19:22:16Z;40.636185,-73.777405;0;24;210
2019-05-10T19:22:25Z;40.635799,-73.777702;0;27;210
2019-05-10T19:22:32Z;40.635517,-73.777924;0;28;210
2019-05-10T19:22:39Z;40.635098,-73.778244;0;30;210
2019-05-10T19:22:45Z;40.634743,-73.778519;0;32;210
2019-05-10T19:22:53Z;40.634434,-73.778793;0;31;213
2019-05-10T19:22:59Z;40.634262,-73.779022;0;21;222
2019-05-10T19:23:07Z;40.634075,-73.779449;0;23;239
2019-05-10T19:23:13Z;40.634022,-73.779709;0;24;250
2019-05-10T19:23:22Z;40.634056,-73.78035;0;27;278
2019-05-10T19:23:30Z;40.634239,-73.780731;0;28;298
2019-05-10T19:23:38Z;40.634472,-73.781265;0;30;300
2019-05-10T19:23:46Z;40.634789,-73.781937;0;33;300
2019-05-10T19:23:52Z;40.634983,-73.782379;0;15;300
2019-05-10T19:24:02Z;40.63533,-73.783134;0;16;300
2019-05-10T19:24:10Z;40.635738,-73.784027;0;18;300
2019-05-10T19:24:22Z;40.636288,-73.785233;0;20;300
2019-05-10T19:24:35Z;40.636833,-73.786476;0;21;300
2019-05-10T19:24:47Z;40.637398,-73.787704;0;17;300
2019-05-10T19:25:00Z;40.63781,-73.78862;0;30;300
2019-05-10T19:25:08Z;40.638119,-73.789291;0;33;300
2019-05-10T19:25:19Z;40.638531,-73.790207;0;15;300
2019-05-10T19:25:25Z;40.638752,-73.790703;0;16;300
2019-05-10T19:25:35Z;40.639137,-73.791542;0;15;300
2019-05-10T19:25:44Z;40.639381,-73.792076;0;26;300
2019-05-10T19:26:00Z;40.639744,-73.792572;0;16;326
2019-05-10T19:26:08Z;40.639999,-73.792526;0;19;354
2019-05-10T19:26:37Z;40.640579,-73.792786;0;11;334
