UTC;Position;Altitude;Speed;Direction
2019-05-11T07:42:09Z;45.045822,8.04657;16350;419;63
2019-05-11T07:42:44Z;45.07481,8.129213;14675;422;63
2019-05-11T07:43:33Z;45.114704,8.243766;13525;395;63
2019-05-11T07:44:04Z;45.140762,8.318678;12675;379;63
2019-05-11T07:44:37Z;45.165573,8.390416;12325;351;63
2019-05-11T07:45:10Z;45.188492,8.456525;11975;330;64
2019-05-11T07:45:22Z;45.196289,8.479091;11800;324;63
2019-05-11T07:45:36Z;45.206459,8.500873;11425;322;50
2019-05-11T07:45:43Z;45.216095,8.512796;11125;319;34
2019-05-11T07:45:50Z;45.22401,8.518424;10925;315;22
2019-05-11T07:45:59Z;45.236526,8.522056;10675;309;4
2019-05-11T07:46:06Z;45.245422,8.521439;10525;304;353
2019-05-11T07:46:12Z;45.257526,8.518223;10425;297;347
2019-05-11T07:46:19Z;45.265068,8.515878;10350;294;347
2019-05-11T07:46:25Z;45.273495,8.513399;10300;291;348
2019-05-11T07:46:41Z;45.293652,8.509313;10150;285;359
2019-05-11T07:47:03Z;45.319382,8.520486;9825;286;33
2019-05-11T07:47:11Z;45.328335,8.532693;9625;288;49
2019-05-11T07:47:17Z;45.332382,8.54187;9500;289;61
2019-05-11T07:47:24Z;45.336155,8.556876;9350;287;73
2019-05-11T07:47:31Z;45.337875,8.568398;9225;285;78
2019-05-11T07:47:39Z;45.339478,8.580126;9050;283;79
2019-05-11T07:47:45Z;45.340988,8.591047;8800;283;79
2019-05-11T07:47:56Z;45.343506,8.613085;8250;283;83
2019-05-11T07:48:19Z;45.334076,8.653892;7400;268;130
2019-05-11T07:48:26Z;45.329357,8.659906;7275;259;141
2019-05-11T07:48:34Z;45.319302,8.667677;6975;252;159
2019-05-11T07:48:41Z;45.312366,8.670357;6800;251;166
2019-05-11T07:48:49Z;45.30249,8.673379;6575;252;166
2019-05-11T07:48:55Z;45.296211,8.676586;6400;255;156
2019-05-11T07:49:05Z;45.286808,8.685966;6150;260;136
2019-05-11T07:49:13Z;45.280701,8.697837;6050;258;117
2019-05-11T07:49:23Z;45.277264,8.71256;6025;253;102
2019-05-11T07:49:29Z;45.276894,8.721805;6000;249;90
2019-05-11T07:49:35Z;45.277962,8.732054;6000;244;78
2019-05-11T07:49:42Z;45.281548,8.743979;5900;241;60
2019-05-11T07:49:49Z;45.285873,8.751918;5800;239;48
2019-05-11T07:49:55Z;45.291458,8.758262;5700;237;35
2019-05-11T07:50:01Z;45.296722,8.762382;5625;237;26
2019-05-11T07:50:07Z;45.300217,8.764544;5550;236;23
2019-05-11T07:50:13Z;45.309311,8.769771;5400;236;21
2019-05-11T07:50:19Z;45.315308,8.773171;5300;237;21
2019-05-11T07:50:38Z;45.333618,8.783308;5150;228;21
2019-05-11T07:50:49Z;45.344719,8.789464;5000;225;21
2019-05-11T07:51:01Z;45.356918,8.79606;4775;227;18
2019-05-11T07:51:10Z;45.363419,8.798021;4650;229;9
2019-05-11T07:51:16Z;45.372208,8.798218;4525;229;357
2019-05-11T07:51:23Z;45.379261,8.797704;4425;228;357
2019-05-11T07:51:41Z;45.398254,8.79757;4100;229;352
2019-05-11T07:51:47Z;45.403427,8.795929;4050;228;345
2019-05-11T07:51:53Z;45.410591,8.793149;4025;228;344
2019-05-11T07:52:00Z;45.416782,8.791273;4025;227;349
2019-05-11T07:52:11Z;45.428791,8.788192;4000;226;349
2019-05-11T07:52:23Z;45.44141,8.784976;4000;218;349
2019-05-11T07:52:37Z;45.453186,8.782028;3925;208;350
2019-05-11T07:52:46Z;45.463486,8.779515;3725;208;349
2019-05-11T07:52:53Z;45.470222,8.777607;3625;204;348
2019-05-11T07:52:59Z;45.475948,8.775932;3475;204;348
2019-05-11T07:53:11Z;45.48703,8.772918;3325;201;349
2019-05-11T07:53:17Z;45.492382,8.771511;3275;200;349
2019-05-11T07:53:23Z;45.497921,8.770104;3175;198;350
2019-05-11T07:53:29Z;45.503555,8.768698;3075;199;349
2019-05-11T07:53:35Z;45.508442,8.767358;2975;198;349
2019-05-11T07:53:42Z;45.514309,8.765683;2875;198;348
2019-05-11T07:53:48Z;45.519661,8.764009;2750;197;347
2019-05-11T07:54:00Z;45.530182,8.761061;2525;194;349
2019-05-11T07:54:11Z;45.540611,8.758515;2300;190;350
2019-05-11T07:54:19Z;45.545918,8.757109;2150;189;348
2019-05-11T07:54:28Z;45.555832,8.754044;1950;182;348
2019-05-11T07:54:36Z;45.561092,8.752533;1825;179;349
2019-05-11T07:54:42Z;45.566162,8.751213;1700;177;349
2019-05-11T07:55:42Z;45.610748,8.738887;800;147;349
2019-05-11T08:01:02Z;45.632809,8.71681;0;33;258
